step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,is_fraud,is_flagged_fraud
586,CASH_OUT,1524.77,C592968432,2750.34,1225.57,C260121723,886.76,2411.53,0,0
242,CASH_OUT,8417.6,C852467864,57186.02,48768.42,C224699305,113925.99,122343.59,0,0
664,TRANSFER,4409.3,C569949373,4493.65,84.35,C127342826,2051.7,6461.0,0,0
421,TRANSFER,2357.42,C843340194,13996.22,11638.8,C358589395,60900.91,63258.33,0,0
310,CASH_OUT,5500.55,C910573763,5090.71,0.0,C886932635,6972.79,12473.34,0,0
359,DEBIT,7356.61,C347584408,187249.48,179892.87,C725099033,2560.23,9916.84,0,0
369,PAYMENT,4073.22,C150248937,379.8,0.0,M689417528,19910.25,23983.47,0,0
584,CASH_OUT,6548.59,C802393450,122744.82,116196.23,C121862633,3516.54,10065.13,0,0
526,CASH_OUT,1475.25,C872336812,521035.51,519560.26,C445935520,504213.54,505688.79,0,0
718,PAYMENT,41563.54,C739067635,26355.78,0.0,M638602197,1208.64,42772.18,0,0
142,CASH_IN,300.35,C698208045,4553.12,4252.77,C425513798,3054.1,3354.45,0,0
2,DEBIT,1566.18,C264964881,28427.7,26861.52,C583973629,2322.26,3888.44,0,0
205,TRANSFER,1936.26,C550862344,5774.36,3838.1,C843275905,15385.78,17322.04,0,0
675,CASH_OUT,7724.2,C506449677,692.58,0.0,C692900110,18952.64,26676.84,0,0
633,DEBIT,1569.19,C417911268,618498.41,616929.22,C216814933,930.94,2500.13,0,0
469,DEBIT,11815.04,C743672253,66148.49,54333.45,C159303415,6567.42,18382.46,0,0
294,DEBIT,300507.59,C589297764,63997.59,0.0,C450330447,3272.67,303780.26,0,0
355,CASH_IN,276.83,C351724608,-77782.21,77505.38,C626726111,101277.75,101554.58,0,0
171,TRANSFER,1681.62,C530353208,6473.56,4791.94,C785049811,1793.67,3475.29,0,0
442,CASH_IN,11910.05,C122618506,15666.33,3756.28,C679677223,966.92,12876.97,0,0
256,CASH_OUT,859.97,C833857317,242.73,0.0,C655742562,964.99,1824.96,0,0
12,CASH_OUT,3481.72,C833366426,3253.05,0.0,C117480775,20510.27,23991.99,0,0
699,CASH_IN,793.03,C783420913,5658.91,4865.88,C284994730,4456.59,5249.62,0,0
484,TRANSFER,531.72,C675884594,17426.0,16894.28,C109194520,18424.23,18955.95,0,0
654,PAYMENT,3437.52,C617245405,632.89,0.0,M884634865,21146.62,24584.14,0,0
143,TRANSFER,5184.88,C772018505,10173.23,4988.35,C387866405,299.93,5484.81,0,0
322,PAYMENT,12871.87,C778096988,32757.41,19885.54,M436634306,752.58,13624.45,0,0
5,CASH_OUT,757.3,C754573495,333447.83,332690.53,C258317033,1365.64,2122.94,0,0
186,CASH_OUT,9629.54,C282578948,37671.56,28042.02,C229861639,2534.43,12163.97,0,0
527,CASH_OUT,118731.72,C687979935,37922.42,0.0,C211126077,20997.7,139729.42,0,0
639,PAYMENT,417639.82,C122418306,3475.69,0.0,M319900394,3379.86,421019.68,0,0
550,DEBIT,9333.36,C979694788,2858.41,0.0,C333060538,271949.9,281283.26,0,0
735,CASH_OUT,784.1,C260501759,3585.89,2801.79,C344432158,60091.5,60875.6,0,0
507,CASH_OUT,1045.93,C254229830,5820.28,4774.35,C342130904,81693.34,82739.27,0,0
266,DEBIT,597.71,C248376670,1323.46,725.75,C387679770,9119.02,9716.73,0,0
402,CASH_IN,18381.45,C162170255,1468.13,0.0,C653783143,5520.61,23902.06,0,0
570,CASH_OUT,1829.5,C663758646,32627.23,30797.73,C791785836,23.09,1852.59,0,0
261,CASH_IN,1737.64,C913297858,16338.88,14601.24,C683341029,883348.59,885086.23,0,0
664,TRANSFER,10612.31,C738734337,5287.26,0.0,C391012046,277335.9,287948.21,0,0
686,TRANSFER,6630.13,C279048460,2746.12,0.0,C819897929,1769.84,8399.97,0,0
220,CASH_OUT,689.8,C836333457,9856.92,9167.12,C305679563,195791.06,196480.86,0,0
181,CASH_OUT,3364.47,C639138973,34586.99,31222.52,C880918542,4478.8,7843.27,0,0
436,DEBIT,543.8,C909943814,801.33,257.53,C524332476,1354.94,1898.74,0,0
617,CASH_IN,10593.45,C726745602,186.49,0.0,C708889783,17031.57,27625.02,0,0
84,PAYMENT,940.73,C148744932,2586.44,1645.71,M645800361,15947.82,16888.55,0,0
522,CASH_IN,6760.39,C529519392,2993.99,0.0,C311319967,1968.69,8729.08,0,0
114,CASH_OUT,31977.68,C357577027,1547.21,0.0,C790600715,1375.33,33353.01,0,0
457,CASH_OUT,10990.51,C908248897,59411.1,48420.59,C843949387,12633.38,23623.89,0,0
733,DEBIT,5577.0,C831140494,4653.88,0.0,C291741595,56561.67,62138.67,0,0
267,CASH_IN,3919.09,C470161412,29080.74,25161.65,C810828762,8441.79,12360.88,0,0
310,DEBIT,1722.31,C376333095,17073.01,15350.7,C579531984,7034.94,8757.25,0,0
159,CASH_OUT,439.51,C613330442,30127.83,29688.32,C129943503,2544.18,2983.69,0,0
271,CASH_IN,6294.78,C653974048,85100.92,78806.14,C755445105,12723.78,19018.56,0,0
505,TRANSFER,3453.3,C961290501,29052.41,25599.11,C382787882,15206.91,18660.21,0,0
170,DEBIT,9038.98,C288018379,17502.7,8463.72,C806122831,51605.7,60644.68,0,0
629,DEBIT,49927.07,C833260369,70811.8,20884.73,C585806710,5617.73,55544.8,0,0
33,CASH_OUT,623.03,C334481878,473202.49,472579.46,C627871022,34459.63,35082.66,0,0
528,DEBIT,13488.52,C965252287,2082.0,0.0,C491637492,220639.96,234128.48,0,0
538,CASH_IN,512.03,C327658761,25294.23,24782.2,C941051379,47467.82,47979.85,0,0
276,PAYMENT,2038.13,C338711733,6280.66,4242.53,M255754534,71756.84,73794.97,0,0
54,CASH_IN,9341.23,C529666003,81434.11,72092.88,C807320397,4218.84,13560.07,0,0
664,CASH_IN,4288.26,C939481487,1779800.02,1775511.76,C691348326,2984.09,7272.35,0,0
3,CASH_OUT,12898.65,C786184920,24195.51,11296.86,C588145945,76179.19,89077.84,0,0
250,PAYMENT,5308.07,C566765932,4816.29,0.0,M901725673,232.19,5540.26,0,0
495,PAYMENT,805.62,C916531004,51872.76,51067.14,M490229107,20739.38,21545.0,0,0
365,TRANSFER,1573.84,C724444516,3968.84,2395.0,C657067605,48.98,1622.82,0,0
499,PAYMENT,19580.48,C200531358,61259.85,41679.37,M880817665,4736.12,24316.6,0,0
480,DEBIT,3324.11,C351653485,144807.85,141483.74,C342972099,301.5,3625.61,0,0
341,CASH_OUT,811.13,C338781786,10402.51,9591.38,C638524362,19297.96,20109.09,0,0
511,CASH_OUT,14115.74,C922340512,4429.96,0.0,C733319367,391.52,14507.26,0,0
189,CASH_IN,5244.58,C364833276,42699.22,37454.64,C673556506,11753.28,16997.86,0,0
299,TRANSFER,771.67,C938944925,6701.68,5930.01,C824668637,10903.67,11675.34,0,0
335,CASH_IN,3000.14,C569030706,6922.67,3922.53,C737956097,640.05,3640.19,0,0
696,DEBIT,13869.31,C992878063,318566.79,304697.48,C592308081,3184.83,17054.14,0,0
108,PAYMENT,341.3,C757044475,59501.94,59160.64,M281214441,3041.17,3382.47,0,0
538,PAYMENT,4549.77,C228633169,2966.61,0.0,M264700195,106.97,4656.74,0,0
473,CASH_IN,385.62,C750259079,151442.57,151056.95,C778588212,11522.88,11908.5,0,0
159,PAYMENT,34453.6,C400501414,55.3,0.0,M680853499,9500.05,43953.65,0,0
589,CASH_IN,432.02,C956384660,422.97,0.0,C758955751,7922.48,8354.5,0,0
163,DEBIT,7252.58,C271687262,12479.26,5226.68,C381515817,9152.18,16404.76,0,0
466,CASH_OUT,13731.86,C451889988,62533.75,48801.89,C558157611,77569.88,91301.74,0,0
461,CASH_IN,1831.47,C869474937,1875.97,44.5,C363548061,1418.99,3250.46,0,0
155,PAYMENT,2637.9,C158376263,3800.71,1162.81,M184686442,3830.74,6468.64,0,0
710,PAYMENT,2174.11,C991548371,29841.2,27667.09,M124421894,71699.59,73873.7,0,0
116,CASH_IN,51437.08,C579112219,49824.02,0.0,C444863525,3750.57,55187.65,0,0
341,DEBIT,4247.41,C844679646,24757.96,20510.55,C520321727,18971.58,23218.99,0,0
471,PAYMENT,332.49,C415987078,334.08,1.59,M615306721,84446.69,84779.18,0,0
378,CASH_OUT,2946.6,C220131546,18366.62,15420.02,C146316691,1023.31,3969.91,0,0
465,PAYMENT,1049.74,C868233014,1642.54,592.8,M426057986,15.93,1065.67,0,0
267,DEBIT,1517.77,C842656340,2844.12,1326.35,C749454721,14140.2,15657.97,0,0
521,TRANSFER,2839.47,C705218908,3411.74,572.27,C145587212,3852.15,6691.62,0,0
128,PAYMENT,,C852684670,11275.23,506.98,M527954754,4552.17,15320.42,0,0
643,PAYMENT,2020.39,C627920274,766.94,0.0,M657665123,23334.11,25354.5,0,0
54,TRANSFER,3364.52,C352374601,1989.68,0.0,C119485713,6971.13,10335.65,0,0
294,CASH_OUT,797.18,C906650457,3156.0,2358.82,C718052445,10441.21,11238.39,0,0
225,CASH_OUT,1129.38,C824249993,6117.88,4988.5,C826262227,1754.77,2884.15,0,0
10,CASH_IN,11239.06,C701359193,1710.98,0.0,C330213979,12772.73,24011.79,0,0
310,CASH_OUT,1527.09,C229556502,1739.45,212.36,C672778008,688.98,2216.07,0,0
124,PAYMENT,5737.02,C936872234,1328511.5,1322774.48,M443754035,17160.63,22897.65,0,0
702,DEBIT,661.21,C119598146,43903.35,43242.14,C968598938,212658.76,213319.97,0,0
632,CASH_OUT,1391.02,C771502033,14396.94,13005.92,C308434145,28825.75,30216.77,0,0
236,CASH_IN,5025.46,C647127863,10932.12,5906.66,C110486458,41.77,5067.23,0,0
379,CASH_OUT,8966.62,C389344287,4342.31,0.0,C320972928,30252.68,39219.3,0,0
256,CASH_IN,871.0,C573544295,3835.79,2964.79,C889905474,223475.97,224346.97,0,0
112,CASH_OUT,3396.07,C262143246,6240.98,2844.91,C863653393,10188.03,13584.1,0,0
379,TRANSFER,4107.5,C954694320,9834.15,5726.65,C845555305,7541.52,11649.02,0,0
278,CASH_IN,428.76,C691449732,274549.42,274120.66,C652826669,102.96,531.72,0,0
111,TRANSFER,5486.16,C928021489,10854.77,5368.61,C761900959,166639.18,172125.34,0,0
511,TRANSFER,40786.45,C853518199,14344.92,0.0,C491894344,2764.97,43551.42,0,0
580,TRANSFER,1355.44,C596568879,1487.66,132.22,C345108176,94007.25,95362.69,0,0
711,CASH_OUT,523.76,C290497390,7875.11,7351.35,C789496695,29230.98,29754.74,0,0
137,TRANSFER,457.77,C995021017,297.68,0.0,C616444434,74395.71,74853.48,0,0
40,TRANSFER,3436.72,C767798635,1381.27,0.0,C733976503,2832.7,6269.42,0,0
535,CASH_OUT,4432.32,C352636422,5463.2,1030.88,C960450980,301.91,4734.23,0,0
553,TRANSFER,870.03,C525314650,1821.23,951.2,C326199156,121288.22,122158.25,0,0
97,TRANSFER,7305.64,C775463479,11524.54,4218.9,C141868993,5722.88,13028.52,0,0
183,PAYMENT,2982.31,C133531248,6171.81,3189.5,M396818497,440.85,3423.16,0,0
472,PAYMENT,2049.43,C703221770,13861.77,11812.34,M545325988,1457.63,3507.06,0,0
42,CASH_OUT,1310.16,C925041398,7895.79,6585.63,C338992943,10084.36,11394.52,0,0
66,TRANSFER,1420.36,C516081886,27251.73,25831.37,C721481932,2330.3,3750.66,0,0
586,CASH_IN,7514.08,C910202660,1048.97,0.0,C376419746,4165.1,11679.18,0,0
403,TRANSFER,217.12,C615048167,1601.46,1384.34,C141947111,8996.62,9213.74,0,0
665,PAYMENT,298.64,C507831035,22366.82,22068.18,M850028447,1373.81,1672.45,0,0
551,TRANSFER,,C905073380,21383.43,20790.26,C536966733,179139.48,179732.65,0,0
280,DEBIT,8530.25,C986232340,205.8,0.0,C394294848,17991.03,26521.28,0,0
66,TRANSFER,995.21,C228849570,10685.17,9689.96,C685949634,4051.48,5046.69,0,0
84,DEBIT,5358.37,C145395849,47173.63,41815.26,C213591974,1713.19,7071.56,0,0
270,DEBIT,21770.63,C818227733,22133.44,362.81,C278754109,1836797.02,1858567.65,0,0
180,PAYMENT,1948.15,C446742728,962.77,0.0,M458887087,4976.84,6924.99,0,0
235,PAYMENT,60876.07,C115819407,403.38,0.0,M890857113,3533.34,64409.41,0,0
517,CASH_IN,1001.99,C901970541,21526.94,20524.95,C149889869,4558.88,5560.87,0,0
507,TRANSFER,1404.2,C245568860,958660.06,957255.86,C462348421,16769.25,18173.45,0,0
309,TRANSFER,928.6,C288350610,8952.35,8023.75,C340789793,70946.87,71875.47,0,0
135,CASH_IN,1917.81,C273261363,138353.89,136436.08,C787894289,120478.1,122395.91,0,0
185,PAYMENT,135261.3,C620544480,934.82,0.0,M842273384,554.21,135815.51,0,0
163,DEBIT,4816.85,C223092624,140162.43,135345.58,C837924744,23795.74,28612.59,0,0
173,DEBIT,4000.84,C623076454,6100.74,2099.9,C935991802,76887.02,80887.86,0,0
248,CASH_OUT,53224.21,C174132006,225761.4,172537.19,C229453293,4103.19,57327.4,0,0
227,DEBIT,3654.57,C408363067,108969.43,105314.86,C172787158,586.17,4240.74,0,0
393,PAYMENT,3590.62,C351103137,787.96,0.0,M682118131,14018.84,17609.46,0,0
428,CASH_OUT,3700.23,C596082313,4723.29,1023.06,C571508689,166480.22,170180.45,0,0
597,DEBIT,5570.33,C571556639,106164.8,100594.47,C241575296,21404.58,26974.91,0,0
452,PAYMENT,3099.74,C600533961,40191.4,37091.66,M217681553,10118.14,13217.88,0,0
522,TRANSFER,2293.94,C852058193,1322.12,0.0,C395397747,6670.69,8964.63,0,0
28,PAYMENT,13204.57,C478535000,-42053.48,28848.91,M302606130,1328.11,14532.68,0,0
404,DEBIT,1171.08,C884657180,121665.73,120494.65,C455796897,33716.78,34887.86,0,0
294,PAYMENT,1982.97,C915565439,47978.09,45995.12,M907274045,136942.65,138925.62,0,0
629,CASH_IN,606.86,C509079901,3402.61,2795.75,C950826049,2688.95,3295.81,0,0
238,TRANSFER,2429.59,C378704169,620.1,0.0,C841598334,368700.58,371130.17,0,0
448,TRANSFER,2431.05,C938907129,14670.08,12239.03,C771850070,1431.94,3862.99,0,0
517,TRANSFER,5818.8,C625857354,42178.87,36360.07,C200769348,1246.25,7065.05,0,0
712,PAYMENT,206395.59,C411694344,47861.15,0.0,M912435615,31987.94,238383.53,0,0
163,PAYMENT,1522.65,C759544213,14715.54,13192.89,M235106009,552.1,2074.75,0,0
96,TRANSFER,,C919568127,979415.03,969411.51,C634190775,27906.6,37910.12,0,0
198,PAYMENT,2321.43,C518318082,3279.32,957.89,M925198592,18884.11,21205.54,0,0
334,CASH_IN,1097.21,C359236881,143636.53,142539.32,C911891504,26076.68,27173.89,0,0
3,TRANSFER,27308.37,C683816329,8052.78,0.0,C169116639,3851.84,31160.21,0,0
14,CASH_IN,6203.67,C125056743,1744.94,0.0,C134315364,1962.68,8166.35,0,0
720,PAYMENT,26121.09,C605613302,5841.13,0.0,M680279961,3956.87,30077.96,0,0
120,CASH_OUT,422.17,C997974868,300.31,0.0,C656643543,20027.05,20449.22,0,0
419,CASH_OUT,876.67,C318356781,14147.44,13270.77,C611744454,2641.73,3518.4,0,0
73,DEBIT,14555.44,C730109497,316462.24,301906.8,C679814363,178009.04,192564.48,0,0
696,PAYMENT,2904.56,C900054668,15307.06,12402.5,M151180637,4203.53,7108.09,0,0
188,CASH_OUT,389953.41,C299683645,29757.91,0.0,C441145601,16907.97,406861.38,1,1
528,CASH_IN,1794.82,C194979712,257.94,0.0,C770543984,46172.27,47967.09,0,0
237,CASH_OUT,1111.03,C771072602,1348.6,237.57,C823760675,286.83,1397.86,0,0
165,CASH_OUT,7287.94,C609748662,19545.5,12257.56,C377234825,96524.15,103812.09,0,0
379,DEBIT,1357.81,C384638644,7992.73,6634.92,C808466963,25279.06,26636.87,0,0
744,DEBIT,692.71,C404505520,8106.97,7414.26,C925410924,403.52,1096.23,0,0
494,DEBIT,501.72,C272124761,2876.52,2374.8,C576406699,31425.77,31927.49,0,0
507,TRANSFER,11578.62,C861292206,864.38,0.0,C743927366,2875.7,14454.32,0,0
298,CASH_OUT,385.23,C403536431,6857.89,6472.66,C955838732,3609.63,3994.86,0,0
694,PAYMENT,421.86,C882649545,1228.04,806.18,M836632185,943.07,1364.93,0,0
78,PAYMENT,10582.81,C589200327,31575.74,20992.93,M434804572,13223.94,23806.75,0,0
418,CASH_IN,28909.79,C520838152,14781.93,0.0,C699206499,360.19,29269.98,0,0
461,PAYMENT,3870.44,C710369785,204.04,0.0,M927542863,87120.47,90990.91,0,0
268,TRANSFER,123074.46,C234934542,788.31,0.0,C106164683,51.25,123125.71,0,0
124,PAYMENT,3713.13,C334826904,30091.57,26378.44,M607218917,307317.67,311030.8,0,0
624,PAYMENT,3186.18,C671097674,1117.07,0.0,M277489996,608.01,3794.19,0,0
464,CASH_OUT,15055.81,C503550348,380.08,0.0,C191699028,8874.06,23929.87,0,0
135,TRANSFER,1432.51,C440536281,9005.07,7572.56,C873669997,55475.72,56908.23,0,0
210,TRANSFER,2514.04,C131915448,88730.32,86216.28,C684765478,303.37,2817.41,0,0
531,PAYMENT,3951.75,C928324508,11166.14,7214.39,M630158829,188746.29,192698.04,0,0
30,TRANSFER,1153.92,C744361206,24661.94,23508.02,C175147784,330241.13,331395.05,0,0
513,CASH_OUT,1332.38,C182358363,76689.67,75357.29,C289170895,4409.75,5742.13,0,0
166,CASH_IN,96.17,C535771587,248.83,152.66,C333280077,1926.31,2022.48,0,0
732,DEBIT,11269.66,C945895547,8979.76,0.0,C696333630,16840.6,28110.26,0,0
375,CASH_IN,130.85,C566355186,185.17,54.32,C613523587,8724.38,8855.23,0,0
35,CASH_IN,2558.28,C285740239,16559.66,14001.38,C517442424,1055.86,3614.14,0,0
175,CASH_OUT,749.44,C861693399,76891.95,76142.51,C448571218,644133.58,644883.02,0,0
623,CASH_IN,294.04,C314509636,8565.68,8271.64,C306153090,2780.28,3074.32,0,0
430,DEBIT,2932.78,C240158561,6291.89,3359.11,C955759965,5804.98,8737.76,0,0
296,TRANSFER,2810.69,C412038885,12886.82,10076.13,C346765768,11179.61,13990.3,0,0
689,PAYMENT,416.57,C296803673,57538.45,57121.88,M956356888,253439.0,253855.57,0,0
189,TRANSFER,867511.72,C636920449,5226.83,0.0,C372882198,4612.74,872124.46,1,1
742,CASH_IN,4487.59,C206634098,828.73,0.0,C280150630,72803.83,77291.42,0,0
714,DEBIT,20386.4,C242427093,24650.91,4264.51,C162674503,52118.53,72504.93,0,0
272,CASH_IN,3017.52,C363677794,3319.34,301.82,C299931213,4076.28,7093.8,0,0
577,CASH_IN,5516.79,C174698133,2140.43,0.0,C680737916,788.36,6305.15,0,0
513,CASH_OUT,1630.7,C918105401,24748.29,23117.59,C797645855,10068.89,11699.59,0,0
158,CASH_IN,16355.73,C413135582,9458.33,0.0,C616977393,46079.75,62435.48,0,0
407,TRANSFER,1375.0,C807078820,846.25,0.0,C549799208,2322.42,3697.42,0,0
677,PAYMENT,1791.18,C600889204,684.37,0.0,M650907015,10085.3,11876.48,0,0
27,CASH_OUT,1483.93,C306961000,7564.7,6080.77,C204714182,80407.09,81891.02,0,0
174,PAYMENT,4729.81,C740744375,29130.59,24400.78,M900730634,727.17,5456.98,0,0
52,DEBIT,2143.8,C760385611,3875.08,1731.28,C754338974,12981.97,15125.77,0,0
487,CASH_OUT,3316.81,C476147949,4077.17,760.36,C186297769,11104.7,14421.51,0,0
499,CASH_OUT,534.23,C546537353,868.87,334.64,C832527858,60475.62,61009.85,0,0
265,TRANSFER,35695.27,C669562687,42223.04,6527.77,C220616068,2447.8,38143.07,0,0
669,DEBIT,687.2,C209209271,82122.52,81435.32,C865564431,301.12,988.32,0,0
390,TRANSFER,6853.19,C631144520,296.63,0.0,C704904679,59304.61,66157.8,0,0
103,TRANSFER,674.23,C697658886,4835.47,4161.24,C411996360,3275.13,3949.36,0,0
70,DEBIT,10628.95,C769637615,43260.11,32631.16,C264673297,838.44,11467.39,0,0
521,CASH_IN,5396.23,C874956650,29411.29,24015.06,C391860184,6046.52,11442.75,0,0
437,TRANSFER,1005.07,C476104588,17912.07,16907.0,C368154382,15769.43,16774.5,0,0
345,TRANSFER,5959.27,C197910342,79.82,0.0,C712010270,495.46,6454.73,0,0
41,DEBIT,1625.84,C500731192,67719.19,66093.35,C532871871,746.47,2372.31,0,0
297,TRANSFER,4667.25,C909379014,29326.18,24658.93,C833787138,8393.28,13060.53,0,0
650,DEBIT,1346.21,C965963327,3322.32,1976.11,C724877209,115448.21,116794.42,0,0
711,CASH_OUT,611.28,C370778219,4529.37,3918.09,C158526626,611.91,1223.19,0,0
49,CASH_IN,3323.14,C997283549,8622.24,5299.1,C595852654,5903.94,9227.08,0,0
179,DEBIT,298.15,C689267864,5246.56,4948.41,C586182736,15030.01,15328.16,0,0
633,TRANSFER,29794.51,C608786256,13916.41,0.0,C276728770,12563.16,42357.67,0,0
348,CASH_OUT,1051.71,C607446641,-2705.93,1654.22,C943313141,14682.61,15734.32,0,0
49,DEBIT,13633.42,C238255099,25551.81,11918.39,C287584266,961.74,14595.16,0,0
632,DEBIT,1202.88,C366820281,11491.36,10288.48,C870807858,17004.12,18207.0,0,0
678,CASH_IN,368.56,C268047541,301766.35,301397.79,C921723799,856.67,1225.23,0,0
487,CASH_OUT,2114.99,C281185422,44178.94,42063.95,C500310980,1188.7,3303.69,0,0
293,DEBIT,8511.22,C827405597,286.87,0.0,C936441732,116432.99,124944.21,0,0
375,TRANSFER,16608.81,C438067385,44276.83,27668.02,C771299556,3867.74,20476.55,0,0
254,CASH_IN,1769.5,C831165858,118816.58,117047.08,C114344575,27024.19,28793.69,0,0
591,PAYMENT,6067.2,C440588738,6095.92,28.72,M686114276,2112.82,8180.02,0,0
339,CASH_OUT,112686.21,C369901489,5742.28,0.0,C939248714,4064.73,116750.94,0,0
481,PAYMENT,4888.2,C572777105,311.95,0.0,M259462111,106092.29,110980.49,0,0
634,CASH_OUT,2196.49,C502827842,21458.85,19262.36,C574304693,9088.45,11284.94,0,0
533,PAYMENT,341.79,C305365646,-12543.97,12202.18,M705092501,233.87,575.66,0,0
455,CASH_IN,11307.08,C442889847,1049.15,0.0,C186426721,186998.2,198305.28,0,0
207,PAYMENT,120.35,C683550192,451.09,330.74,M104806451,3137.77,3258.12,0,0
437,PAYMENT,55867.61,C294366825,19973.0,0.0,M534157604,4449.31,60316.92,0,0
637,PAYMENT,23533.45,C420978816,436.14,0.0,M113983699,944.45,24477.9,0,0
712,TRANSFER,2150.51,C720996371,13574.78,11424.27,C997700096,5394.53,7545.04,0,0
471,CASH_IN,745.86,C324009266,72323.22,71577.36,C601163627,6215.17,6961.03,0,0
174,CASH_OUT,,C762795249,327143.69,322902.42,C877377829,3735.17,7976.44,0,0
512,CASH_IN,4832.56,C518941429,232.96,0.0,C394444157,3766.74,8599.3,0,0
16,TRANSFER,1474.67,C333543962,44222.43,42747.76,C529458550,2223.24,3697.91,0,0
293,CASH_IN,1470.42,C781201406,33323.19,31852.77,C817086120,75188.99,76659.41,0,0
311,DEBIT,785.7,C369333757,185658.76,184873.06,C127250141,981.01,1766.71,0,0
610,CASH_OUT,27007.59,C185725384,247.65,0.0,C756537060,33099.99,60107.58,0,0
392,DEBIT,827.27,C457419104,29554.81,28727.54,C120755002,8575.56,9402.83,0,0
536,DEBIT,1266.07,C401481578,35461.06,34194.99,C701729692,1527.4,2793.47,0,0
73,DEBIT,557.88,C786341629,392.72,0.0,C391293631,33323.18,33881.06,0,0
184,TRANSFER,9694.44,C967449056,7145.87,0.0,C236130547,125143.7,134838.14,0,0
230,TRANSFER,463.75,C998799286,3733.28,3269.53,C452205991,1155.18,1618.93,0,0
35,PAYMENT,1459.68,C861367414,14754.54,13294.86,M243629615,136.61,1596.29,0,0
608,CASH_OUT,8704.16,C351363382,7334.09,0.0,C482800892,34463.89,43168.05,0,0
84,CASH_IN,213.96,C812076989,14977.77,14763.81,C623560971,4343.56,4557.52,0,0
524,DEBIT,5147.88,C781548742,54353.69,49205.81,C536081793,158375.62,163523.5,0,0
426,CASH_OUT,,C767488050,42240.91,27742.36,C360549127,93.57,14592.12,0,0
48,TRANSFER,7491.17,C475936910,5022.54,0.0,C678623617,387.78,7878.95,0,0
402,DEBIT,675.45,C135723046,778.56,103.11,C609569408,7054.45,7729.9,0,0
677,CASH_IN,9284.14,C952537340,7621.64,0.0,C382242947,278234.63,287518.77,0,0
346,CASH_OUT,288.46,C820015990,20948.98,20660.52,C849475634,159464.02,159752.48,0,0
499,CASH_IN,1017.41,C502203022,841.42,0.0,C750936551,1419.03,2436.44,0,0
83,CASH_OUT,1113.14,C569799234,1516.9,403.76,C272335453,6619.14,7732.28,0,0
68,PAYMENT,1177.53,C135826943,4889.79,3712.26,M681021427,24416.26,25593.79,0,0
335,DEBIT,19060.61,C526322436,646.87,0.0,C315802593,2407.0,21467.61,0,0
257,CASH_IN,20746.45,C579808785,4569.95,0.0,C832475496,1996.54,22742.99,0,0
407,TRANSFER,6593.63,C211656757,6405.64,0.0,C922971729,1212563.32,1219156.95,0,0
432,CASH_OUT,3828.7,C460505021,2626.61,0.0,C153840998,564.28,4392.98,0,0
549,TRANSFER,3196.57,C863929911,24574.47,21377.9,C753570970,279382.74,282579.31,0,0
499,TRANSFER,7237.7,C486720416,16499.79,9262.09,C459713783,4250.59,11488.29,0,0
328,TRANSFER,1973.78,C308863045,5155.77,3181.99,C607605809,108000.36,109974.14,0,0
616,TRANSFER,790.55,C815824554,447.89,0.0,C612032809,7025.82,7816.37,0,0
524,TRANSFER,24947.63,C187317153,39473.33,14525.7,C557258193,14531.1,39478.73,0,0
528,PAYMENT,1487.99,C781764158,4255.76,2767.77,M146327589,171.68,1659.67,0,0
415,TRANSFER,14263.58,C454367378,62685.33,48421.75,C183805175,6001.89,20265.47,0,0
589,CASH_IN,10327.63,C689683479,574.89,0.0,C906169201,4079.89,14407.52,0,0
567,TRANSFER,3766.17,C578230050,15708.3,11942.13,C406909185,938.97,4705.14,0,0
723,DEBIT,552.11,C609782606,2422.0,1869.89,C308457206,6650.97,7203.08,0,0
86,CASH_OUT,1036.61,C609721437,740.12,0.0,C787677068,2290.76,3327.37,0,0
522,PAYMENT,3308.2,C921101980,22852.02,19543.82,M446754835,66468.09,69776.29,0,0
326,DEBIT,1961.88,C595400310,3309.18,1347.3,C406204442,46292.19,48254.07,0,0
