date,base_currency,quote_currency,exchange_rate,ecb_main_refinancing_rate,inflation_rate_yoy
2024-08-21,EUR,CHF,0.956608,3.5073,1.7
2024-08-22,EUR,HUF,386.601978,3.4385,2.48
2024-08-22,EUR,NOK,11.546905,3.5067,2.33
2024-08-22,EUR,RON,4.954876,3.5391,1.22
2024-08-22,EUR,DKK,7.412991,3.5311,4.21
2024-08-22,EUR,BGN,1.956821,3.4751,1.25
2024-08-22,EUR,CZK,25.193381,3.6343,2.58
2024-08-22,EUR,USD,1.090151,3.3849,1.94
2024-08-22,EUR,CHF,0.955157,3.6265,2.28
2024-08-22,EUR,PLN,4.331676,3.3781,3.0
2024-08-22,EUR,GBP,0.864895,3.4242,2.08
2024-08-22,EUR,SEK,11.295988,3.4087,3.31
2024-08-23,EUR,NOK,11.556217,3.557,2.9
2024-08-23,EUR,CHF,0.947804,3.4417,2.74
2024-08-23,EUR,RON,4.982771,3.5229,3.93
2024-08-23,EUR,JPY,158.747884,3.5967,2.85
2024-08-23,EUR,CZK,24.958531,3.4244,4.41
2024-08-23,EUR,DKK,7.425497,3.6904,2.59
2024-08-23,EUR,BGN,1.963137,3.4514,1.95
2024-08-23,EUR,HUF,386.593398,3.693,3.5
2024-08-23,EUR,SEK,11.288261,3.4713,3.28
2024-08-23,EUR,PLN,4.301278,3.3789,2.69
2024-08-23,EUR,USD,1.088005,3.5503,1.74
2024-08-26,EUR,PLN,4.33987,3.5325,2.56
2024-08-26,EUR,USD,1.087001,3.4279,2.11
2024-08-26,EUR,BGN,1.960636,3.5395,2.06
2024-08-26,EUR,NOK,11.516944,3.3028,0.48
2024-08-26,EUR,HUF,388.415645,3.6218,2.47
2024-08-26,EUR,GBP,0.862911,3.3869,2.14
2024-08-26,EUR,CHF,0.947634,3.5137,1.74
2024-08-26,EUR,JPY,158.169022,3.5409,1.84
2024-08-26,EUR,RON,4.927093,3.4937,-0.51
2024-08-26,EUR,DKK,7.427871,3.489,1.33
2024-08-26,EUR,SEK,11.271154,3.5693,2.85
2024-08-26,EUR,CZK,25.108039,3.5873,0.52
2024-08-27,EUR,HUF,384.199472,3.5529,2.7
2024-08-27,EUR,DKK,7.404229,3.6182,3.35
2024-08-27,EUR,SEK,11.19578,3.6351,3.11
2024-08-27,EUR,CHF,0.95583,3.4901,1.06
2024-08-27,EUR,BGN,1.958913,3.4187,1.75
2024-08-27,EUR,NOK,11.578958,3.3808,2.37
2024-08-27,EUR,USD,1.082035,3.4925,3.25
2024-08-27,EUR,GBP,0.850221,3.4511,3.11
2024-08-27,EUR,CZK,25.054987,3.5941,1.27
2024-08-27,EUR,RON,4.98222,3.4372,0.79
2024-08-27,EUR,PLN,4.382795,3.6329,0.54
2024-08-27,EUR,JPY,159.322466,3.4558,3.22
2024-08-28,EUR,NOK,11.43485,3.3498,0.67
2024-08-28,EUR,BGN,1.964572,3.5087,0.76
2024-08-28,EUR,HUF,380.766928,3.5448,2.79
2024-08-28,EUR,GBP,0.856629,3.4371,2.81
2024-08-28,EUR,CHF,0.950936,3.5075,0.45
2024-08-28,EUR,RON,4.949514,3.3943,3.04
2024-08-28,EUR,USD,1.075652,3.7004,2.45
2024-08-28,EUR,CZK,24.898043,3.4028,3.75
2024-08-28,EUR,DKK,7.441502,3.5862,2.7
2024-08-29,EUR,SEK,11.185713,3.733,0.65
2024-08-29,EUR,RON,4.97455,3.5166,4.19
2024-08-29,EUR,USD,1.086335,3.5045,3.37
2024-08-29,EUR,JPY,158.411173,3.619,2.23
2024-08-29,EUR,BGN,1.963399,3.3864,
2024-08-29,EUR,HUF,389.498716,3.4521,3.35
2024-08-29,EUR,DKK,7.409324,3.5687,0.51
2024-08-29,EUR,CZK,25.051019,3.6905,2.42
2024-08-29,EUR,PLN,4.300977,3.5053,3.61
2024-08-29,EUR,GBP,0.860067,3.5323,0.17
2024-08-30,EUR,JPY,157.552206,3.4448,3.4
2024-08-30,EUR,USD,1.07863,3.5927,6.03
2024-08-30,EUR,HUF,384.725698,3.5344,1.99
2024-08-30,EUR,BGN,1.975392,3.3593,2.44
2024-08-30,EUR,CZK,25.429945,3.2895,3.37
2024-08-30,EUR,SEK,11.153258,3.4774,3.06
2024-08-30,EUR,GBP,0.856812,3.5118,-0.28
2024-08-30,EUR,NOK,11.51965,3.4939,2.79
2024-08-30,EUR,CHF,0.943249,3.4571,3.0
2024-08-30,EUR,DKK,7.455918,3.4645,2.22
2024-09-02,EUR,JPY,158.750903,3.4824,2.45
2024-09-02,EUR,HUF,384.092802,3.5049,1.77
2024-09-02,EUR,RON,4.981664,3.4862,4.53
2024-09-02,EUR,CZK,25.264691,3.5363,2.14
2024-09-02,EUR,USD,1.069365,3.6402,0.8
2024-09-02,EUR,BGN,1.951831,3.4101,2.06
2024-09-02,EUR,CHF,0.953085,3.5609,1.19
2024-09-02,EUR,GBP,0.85422,3.4891,2.02
2024-09-02,EUR,NOK,11.450441,3.5039,1.15
2024-09-02,EUR,SEK,11.311438,3.4017,4.96
2024-09-02,EUR,PLN,4.342061,3.6366,1.72
2024-09-02,EUR,DKK,7.475402,3.5745,2.18
2024-09-03,EUR,CZK,24.952436,3.4576,3.74
2024-09-03,EUR,GBP,0.857417,3.6092,0.66
2024-09-03,EUR,NOK,11.54294,3.5284,3.34
2024-09-03,EUR,BGN,1.959304,3.2911,2.98
2024-09-03,EUR,DKK,7.466275,3.484,3.66
2024-09-03,EUR,CHF,0.949781,3.5063,1.35
2024-09-03,EUR,HUF,384.235612,3.4558,1.73
2024-09-03,EUR,JPY,157.501095,3.3962,4.55
2024-09-03,EUR,RON,4.998422,3.3923,2.56
2024-09-04,EUR,JPY,158.592485,3.4663,1.47
2024-09-04,EUR,CZK,25.071111,3.5196,4.67
2024-09-04,EUR,CHF,0.954978,3.4695,4.98
2024-09-04,EUR,PLN,4.325105,3.5762,1.73
2024-09-04,EUR,USD,1.07687,3.4666,2.77
2024-09-04,EUR,HUF,384.365727,3.5694,2.31
2024-09-04,EUR,SEK,11.229726,3.5128,1.85
2024-09-04,EUR,BGN,1.970462,3.5763,3.22
2024-09-04,EUR,RON,5.012639,3.2759,2.64
2024-09-04,EUR,DKK,7.421833,3.4581,3.12
2024-09-05,EUR,CHF,0.946087,3.3368,4.42
2024-09-05,EUR,SEK,11.228479,3.7248,3.28
2024-09-05,EUR,HUF,387.737875,3.3297,2.29
2024-09-05,EUR,PLN,4.295067,3.4406,3.64
2024-09-05,EUR,CZK,24.958662,3.5336,2.16
2024-09-05,EUR,DKK,7.389135,3.3723,-0.44
2024-09-05,EUR,GBP,0.868161,3.304,2.03
2024-09-05,EUR,JPY,156.980065,3.5454,1.46
2024-09-05,EUR,RON,4.992281,3.4046,0.55
2024-09-05,EUR,USD,1.08001,3.4627,2.85
2024-09-06,EUR,PLN,4.314874,3.5143,0.87
2024-09-06,EUR,HUF,385.668129,3.4182,3.11
2024-09-06,EUR,BGN,1.962229,3.4638,1.91
2024-09-06,EUR,RON,4.964167,3.6536,2.72
2024-09-06,EUR,CHF,0.952106,3.506,3.22
2024-09-06,EUR,USD,1.085615,3.6762,0.62
2024-09-06,EUR,JPY,157.544989,3.5303,1.32
2024-09-06,EUR,NOK,11.415315,3.4819,1.25
2024-09-09,EUR,GBP,0.857648,3.5479,0.72
2024-09-09,EUR,HUF,385.996806,3.6107,3.07
2024-09-09,EUR,JPY,158.462653,3.7265,4.42
2024-09-09,EUR,NOK,11.52688,3.5844,1.79
2024-09-09,EUR,CHF,0.952653,3.3502,3.26
2024-09-09,EUR,SEK,11.164334,3.3623,2.83
2024-09-09,EUR,BGN,1.966979,3.3364,1.87
2024-09-09,EUR,USD,1.081909,3.4044,2.27
2024-09-09,EUR,RON,4.963189,3.5211,3.35
2024-09-09,EUR,CZK,25.072153,3.4593,1.87
2024-09-09,EUR,PLN,4.337691,3.4143,2.75
2024-09-09,EUR,DKK,7.386394,3.5347,1.99
2024-09-10,EUR,BGN,1.9492,3.4495,3.78
2024-09-10,EUR,JPY,158.42982,3.5984,1.46
2024-09-10,EUR,SEK,11.122347,3.4282,2.37
2024-09-10,EUR,PLN,4.340694,3.5167,1.7
2024-09-10,EUR,USD,1.080114,3.5447,2.75
2024-09-10,EUR,RON,4.933625,3.5578,1.61
2024-09-10,EUR,GBP,0.858854,3.3619,2.66
2024-09-10,EUR,NOK,11.523684,3.3196,1.19
2024-09-10,EUR,CZK,25.136366,3.6391,2.17
2024-09-10,EUR,DKK,7.385788,3.4188,2.94
2024-09-10,EUR,HUF,383.060893,3.6521,1.49
2024-09-11,EUR,SEK,11.134977,3.4904,1.21
2024-09-11,EUR,GBP,0.863544,3.3676,1.51
2024-09-11,EUR,NOK,11.560017,3.4427,3.2
2024-09-11,EUR,CZK,24.958565,3.482,3.08
2024-09-11,EUR,USD,1.07389,3.5327,4.08
2024-09-11,EUR,DKK,7.436216,3.5414,2.08
2024-09-11,EUR,JPY,158.246138,3.5346,1.59
2024-09-11,EUR,PLN,4.357296,3.5137,4.4
2024-09-12,EUR,RON,4.954538,3.2707,2.36
2024-09-12,EUR,JPY,157.991409,3.4951,3.13
2024-09-12,EUR,CZK,25.012637,3.4772,2.26
2024-09-12,EUR,PLN,4.322773,3.3312,3.78
2024-09-12,EUR,GBP,0.857141,3.4779,2.9
2024-09-12,EUR,NOK,11.587237,3.5106,3.26
2024-09-12,EUR,CHF,0.951644,3.5048,0.99
2024-09-12,EUR,SEK,11.179021,3.6994,1.69
2024-09-12,EUR,BGN,1.958632,3.574,1.89
2024-09-12,EUR,USD,1.082355,3.5871,2.67
2024-09-13,EUR,USD,1.080817,3.4868,3.51
2024-09-13,EUR,GBP,0.860032,3.5245,4.22
2024-09-13,EUR,JPY,158.525296,3.5537,3.74
2024-09-13,EUR,SEK,11.304854,3.4576,1.93
2024-09-13,EUR,RON,4.967833,3.5447,2.41
2024-09-13,EUR,CZK,24.952772,3.4568,0.66
2024-09-13,EUR,DKK,7.435965,3.6463,0.81
2024-09-13,EUR,PLN,4.333989,3.4663,3.26
2024-09-13,EUR,NOK,11.463761,3.7811,1.96
2024-09-13,EUR,BGN,1.951509,3.3674,4.16
2024-09-13,EUR,HUF,384.607254,3.7323,2.28
2024-09-13,EUR,CHF,0.939469,3.3167,2.86
2024-09-16,EUR,NOK,11.456567,3.4522,2.19
2024-09-16,EUR,JPY,157.321747,3.4058,6.44
2024-09-16,EUR,USD,1.073749,3.5677,3.07
2024-09-16,EUR,PLN,4.319291,3.5432,2.57
2024-09-16,EUR,CZK,25.308483,3.4175,3.87
2024-09-16,EUR,HUF,385.051932,3.4213,2.58
2024-09-16,EUR,RON,4.974875,3.5182,1.03
2024-09-16,EUR,GBP,0.856338,3.6028,2.38
2024-09-16,EUR,CHF,0.950311,3.4961,3.72
2024-09-16,EUR,SEK,11.267473,3.3471,2.91
2024-09-16,EUR,BGN,1.964565,3.6562,2.88
2024-09-17,EUR,PLN,4.324251,3.5133,1.82
2024-09-17,EUR,GBP,0.858749,3.568,3.31
2024-09-17,EUR,BGN,1.964967,3.3123,2.37
2024-09-17,EUR,JPY,158.969465,3.4837,2.64
2024-09-17,EUR,HUF,386.759871,3.6958,4.15
2024-09-17,EUR,CZK,25.063021,3.505,1.58
2024-09-17,EUR,CHF,0.949664,3.4331,1.69
2024-09-17,EUR,SEK,11.174311,3.432,2.65
2024-09-17,EUR,DKK,7.464299,3.5216,1.53
2024-09-17,EUR,NOK,11.532799,3.5324,4.11
2024-09-18,EUR,JPY,158.395126,3.617,4.4
2024-09-18,EUR,CHF,0.948708,3.4095,2.82
2024-09-18,EUR,BGN,1.963944,3.5726,2.08
2024-09-18,EUR,GBP,0.854383,3.5329,1.36
2024-09-18,EUR,CZK,25.05642,3.4219,2.09
2024-09-18,EUR,RON,5.000323,3.4819,2.18
2024-09-18,EUR,HUF,385.276666,3.4971,2.07
2024-09-18,EUR,USD,1.084363,3.5021,1.69
2024-09-18,EUR,PLN,4.332446,3.4797,4.31
2024-09-18,EUR,SEK,11.230689,3.4365,3.22
2024-09-18,EUR,NOK,11.480406,3.5339,3.96
2024-09-19,EUR,RON,4.955141,3.5506,4.12
2024-09-19,EUR,HUF,382.204258,3.6367,1.34
2024-09-19,EUR,DKK,7.466892,3.405,3.15
2024-09-19,EUR,BGN,1.972299,3.5822,1.73
2024-09-19,EUR,GBP,0.853208,3.4531,0.84
2024-09-19,EUR,SEK,11.200147,3.4746,3.98
2024-09-19,EUR,USD,1.080552,3.3855,2.15
2024-09-19,EUR,CHF,0.951397,3.7544,0.96
2024-09-19,EUR,NOK,11.484968,3.5319,0.59
2024-09-19,EUR,PLN,4.325224,3.4478,2.25
2024-09-19,EUR,JPY,157.835738,3.468,2.0
2024-09-20,EUR,RON,4.960979,3.5572,2.57
2024-09-20,EUR,JPY,160.690735,3.6158,1.1
2024-09-20,EUR,NOK,11.475516,3.5808,1.79
2024-09-20,EUR,CZK,25.008179,3.4826,2.64
2024-09-20,EUR,BGN,1.953336,3.593,2.6
2024-09-20,EUR,USD,1.078811,3.4629,2.53
2024-09-20,EUR,CHF,0.952942,,3.23
2024-09-20,EUR,DKK,7.465885,3.3638,3.28
2024-09-20,EUR,PLN,4.330431,3.6254,1.55
2024-09-20,EUR,GBP,0.866564,3.6046,1.92
2024-09-23,EUR,DKK,7.483365,3.5418,2.33
2024-09-23,EUR,GBP,0.859018,3.434,1.46
2024-09-23,EUR,BGN,1.949924,3.322,1.99
2024-09-23,EUR,RON,4.975097,3.4081,1.03
2024-09-23,EUR,SEK,11.194484,3.5155,3.27
2024-09-23,EUR,JPY,156.874089,3.4339,4.48
2024-09-23,EUR,NOK,11.54729,3.6222,3.34
2024-09-23,EUR,CHF,0.949768,3.465,2.77
2024-09-23,EUR,USD,1.087518,3.4056,3.04
2024-09-23,EUR,CZK,25.140738,3.6156,3.04
2024-09-24,EUR,CHF,0.953195,3.4915,1.38
2024-09-24,EUR,DKK,7.459718,3.497,3.02
2024-09-24,EUR,JPY,158.226519,3.4723,2.95
2024-09-24,EUR,SEK,11.22439,3.4861,2.96
2024-09-24,EUR,USD,1.078236,3.3976,1.64
2024-09-24,EUR,HUF,380.477573,3.5473,1.19
2024-09-24,EUR,GBP,0.866427,3.4687,1.48
2024-09-24,EUR,RON,5.019212,3.5479,4.26
2024-09-24,EUR,NOK,11.43275,3.5553,2.05
2024-09-25,EUR,JPY,156.815474,3.5198,1.86
2024-09-25,EUR,BGN,1.938284,3.6135,3.02
2024-09-25,EUR,USD,1.083756,3.5576,3.34
2024-09-25,EUR,NOK,11.506858,3.4966,3.05
2024-09-25,EUR,PLN,4.335006,3.6553,2.12
2024-09-25,EUR,CHF,0.938251,3.5205,3.37
2024-09-25,EUR,HUF,384.877711,3.3673,2.64
2024-09-25,EUR,GBP,0.859837,3.6235,3.27
2024-09-25,EUR,CZK,25.074426,3.53,1.47
2024-09-25,EUR,SEK,11.149502,3.4833,1.29
2024-09-25,EUR,RON,4.961502,3.3594,3.68
2024-09-26,EUR,JPY,157.924452,3.6117,-1.84
2024-09-26,EUR,CHF,0.947067,3.2765,4.13
2024-09-26,EUR,NOK,11.403034,3.4864,2.47
2024-09-26,EUR,HUF,383.439013,3.668,3.26
2024-09-26,EUR,PLN,4.32073,3.5372,3.86
2024-09-26,EUR,BGN,1.953203,3.5878,1.95
2024-09-26,EUR,SEK,11.200051,3.6764,1.98
2024-09-26,EUR,DKK,7.428846,3.3525,4.02
2024-09-26,EUR,GBP,0.864301,3.4733,3.71
2024-09-26,EUR,RON,4.978489,3.5558,2.6
2024-09-26,EUR,USD,1.074856,3.6753,2.6
2024-09-26,EUR,CZK,24.842591,3.575,2.38
2024-09-27,EUR,CZK,24.986705,3.5011,1.91
2024-09-27,EUR,BGN,1.983703,3.4567,4.42
2024-09-27,EUR,NOK,11.47788,3.4064,0.39
2024-09-27,EUR,HUF,385.286614,3.4717,3.15
2024-09-27,EUR,RON,4.975366,3.3585,2.11
2024-09-27,EUR,DKK,7.474883,3.3165,2.59
2024-09-27,EUR,GBP,0.859885,3.5277,3.7
2024-09-27,EUR,USD,1.07254,3.3921,3.36
2024-09-27,EUR,PLN,4.308571,3.6149,5.05
2024-09-27,EUR,JPY,158.90304,3.3965,3.36
2024-09-30,EUR,RON,4.973054,3.7187,3.79
2024-09-30,EUR,HUF,388.621016,3.3578,2.71
2024-09-30,EUR,JPY,157.931621,3.5989,1.3
2024-09-30,EUR,GBP,0.860406,3.5516,1.76
2024-09-30,EUR,NOK,11.504712,3.5423,2.12
2024-09-30,EUR,SEK,11.28217,3.4907,2.85
2024-09-30,EUR,CZK,25.163473,3.3296,3.23
2024-09-30,EUR,PLN,4.339451,3.4949,3.95
2024-09-30,EUR,BGN,1.972045,3.4676,2.18
2024-09-30,EUR,DKK,7.498849,3.4434,1.8
2024-09-30,EUR,CHF,0.941814,3.3879,3.11
2024-10-01,EUR,DKK,7.40545,3.5883,1.29
2024-10-01,EUR,JPY,158.541634,3.6683,2.81
2024-10-01,EUR,CHF,0.949992,3.4664,1.81
2024-10-01,EUR,NOK,11.586586,3.3862,4.41
2024-10-01,EUR,SEK,11.20579,3.6125,0.85
2024-10-01,EUR,BGN,1.955364,3.5331,4.0
2024-10-01,EUR,USD,1.078207,3.3138,2.18
2024-10-01,EUR,GBP,0.859311,3.6141,3.69
2024-10-01,EUR,RON,4.99143,3.6534,1.94
2024-10-01,EUR,HUF,384.275406,3.5264,2.92
2024-10-01,EUR,CZK,25.186328,3.5107,2.73
2024-10-01,EUR,PLN,4.286168,3.3857,0.99
2024-10-02,EUR,CHF,0.946611,3.5502,2.04
2024-10-02,EUR,BGN,1.952226,3.4849,
2024-10-02,EUR,DKK,7.471462,3.4519,2.24
2024-10-02,EUR,USD,1.075424,3.6121,2.9
2024-10-02,EUR,SEK,11.217208,3.4987,1.0
2024-10-02,EUR,PLN,4.340414,3.4963,4.22
2024-10-02,EUR,RON,4.977917,3.6814,-0.43
2024-10-02,EUR,GBP,0.860356,3.7029,1.3
2024-10-02,EUR,NOK,11.405851,3.6367,2.46
2024-10-02,EUR,HUF,384.650585,3.428,3.4
2024-10-02,EUR,JPY,158.695855,3.5677,2.56
2024-10-03,EUR,CZK,25.237202,3.5403,2.35
2024-10-03,EUR,CHF,0.946999,3.4467,3.75
2024-10-03,EUR,BGN,1.965838,3.6254,2.53
2024-10-03,EUR,HUF,385.347844,3.6769,1.84
2024-10-03,EUR,NOK,11.481769,3.618,3.17
2024-10-03,EUR,SEK,11.239214,3.5211,3.64
2024-10-03,EUR,RON,4.972563,3.3177,3.19
2024-10-03,EUR,PLN,4.311567,3.3868,2.56
2024-10-03,EUR,JPY,157.688567,3.6595,0.88
2024-10-03,EUR,DKK,7.382439,3.4542,1.67
2024-10-03,EUR,GBP,0.857042,3.6026,4.88
2024-10-03,EUR,USD,1.083756,3.7256,1.76
2024-10-04,EUR,HUF,387.947042,3.4515,4.47
2024-10-04,EUR,DKK,7.364535,3.4232,2.06
2024-10-04,EUR,CHF,0.94877,3.7691,2.45
2024-10-04,EUR,JPY,160.040814,3.5763,2.15
2024-10-04,EUR,CZK,25.194077,3.5046,1.99
2024-10-04,EUR,NOK,11.559526,3.4948,1.93
2024-10-04,EUR,USD,1.084046,3.4972,1.61
2024-10-04,EUR,GBP,0.867831,3.4389,3.63
2024-10-04,EUR,SEK,11.208676,3.3675,3.69
2024-10-04,EUR,BGN,1.973204,3.4542,1.55
2024-10-04,EUR,PLN,4.316206,3.3819,3.62
2024-10-04,EUR,RON,5.000918,3.722,3.24
2024-10-07,EUR,USD,1.0839,3.5245,0.66
2024-10-07,EUR,NOK,11.460395,3.5949,3.52
2024-10-07,EUR,DKK,7.451759,3.6714,3.08
2024-10-07,EUR,CHF,0.952849,3.617,1.64
2024-10-07,EUR,CZK,25.43318,3.6219,3.39
2024-10-07,EUR,BGN,1.958032,3.4132,2.04
2024-10-07,EUR,JPY,157.966561,3.6174,0.82
2024-10-07,EUR,HUF,385.729637,3.6216,2.04
2024-10-07,EUR,RON,4.927732,3.4764,2.49
2024-10-07,EUR,GBP,0.853716,3.4293,1.89
2024-10-08,EUR,CZK,24.911786,3.394,0.31
2024-10-08,EUR,BGN,1.973275,3.3259,2.39
2024-10-08,EUR,PLN,4.358398,3.5171,3.23
2024-10-08,EUR,GBP,0.861183,3.2817,2.86
2024-10-08,EUR,SEK,11.25589,3.6343,3.64
2024-10-08,EUR,JPY,157.772487,3.6169,1.71
2024-10-08,EUR,NOK,11.370586,3.4808,3.04
2024-10-08,EUR,USD,1.072532,3.4986,
2024-10-08,EUR,CHF,0.93745,3.5899,0.14
2024-10-08,EUR,HUF,386.603523,3.542,1.68
2024-10-08,EUR,DKK,7.448441,3.4298,3.21
2024-10-09,EUR,RON,4.994858,3.5336,2.05
2024-10-09,EUR,HUF,383.160433,3.3927,2.42
2024-10-09,EUR,CHF,0.957037,3.3475,2.02
2024-10-09,EUR,NOK,11.494684,3.4575,2.03
2024-10-09,EUR,PLN,4.350086,3.5023,3.99
2024-10-09,EUR,BGN,1.949637,3.5279,0.67
2024-10-09,EUR,CZK,25.145344,3.5392,2.41
2024-10-09,EUR,USD,1.086185,3.4526,2.79
2024-10-09,EUR,DKK,7.517816,3.4765,2.76
2024-10-09,EUR,GBP,0.853279,3.4272,1.82
2024-10-09,EUR,SEK,11.120698,3.4274,1.74
2024-10-10,EUR,BGN,1.963069,3.4427,0.94
2024-10-10,EUR,JPY,158.497817,3.4277,2.25
2024-10-10,EUR,RON,4.952422,3.575,3.01
2024-10-10,EUR,DKK,7.43247,3.5465,2.18
2024-10-10,EUR,CHF,0.949953,3.6761,-0.1
2024-10-10,EUR,PLN,4.322341,3.5941,4.56
2024-10-10,EUR,GBP,0.857475,3.5744,0.53
2024-10-10,EUR,HUF,387.296448,3.4327,2.11
2024-10-10,EUR,NOK,11.413183,3.6109,2.6
2024-10-10,EUR,USD,1.07282,3.5483,-0.36
2024-10-11,EUR,PLN,4.310287,3.3891,2.08
2024-10-11,EUR,HUF,382.500298,3.6819,2.81
2024-10-11,EUR,BGN,1.948131,3.4608,0.45
2024-10-11,EUR,DKK,7.46033,3.6075,2.36
2024-10-11,EUR,SEK,11.234127,3.4628,1.09
2024-10-11,EUR,USD,1.078195,3.4538,2.5
2024-10-11,EUR,CZK,25.199273,3.5398,1.65
2024-10-11,EUR,JPY,158.743608,3.3493,5.52
2024-10-11,EUR,NOK,11.46692,3.5003,1.28
2024-10-14,EUR,CZK,25.080074,3.4155,1.96
2024-10-14,EUR,RON,4.988838,3.6851,3.28
2024-10-14,EUR,HUF,380.606866,3.5722,2.31
2024-10-14,EUR,GBP,0.849895,3.5985,3.69
2024-10-14,EUR,BGN,1.968254,3.4663,0.46
2024-10-14,EUR,CHF,0.945029,3.4141,2.25
2024-10-14,EUR,SEK,11.136801,3.3149,4.71
2024-10-14,EUR,DKK,7.501587,3.5216,4.06
2024-10-14,EUR,USD,1.086334,3.5774,3.59
2024-10-14,EUR,NOK,11.45706,3.5135,5.12
2024-10-15,EUR,USD,1.078191,3.5733,1.96
2024-10-15,EUR,GBP,0.860535,3.5613,1.43
2024-10-15,EUR,JPY,159.227006,3.6032,2.85
2024-10-15,EUR,CZK,25.140873,3.3853,3.8
2024-10-15,EUR,HUF,384.796052,3.4437,0.95
2024-10-15,EUR,RON,4.97033,3.5099,2.3
2024-10-15,EUR,DKK,7.483792,3.5893,2.81
2024-10-16,EUR,USD,1.073995,3.6594,0.86
2024-10-16,EUR,RON,4.996919,3.534,2.83
2024-10-16,EUR,GBP,0.861097,3.532,2.96
2024-10-16,EUR,CHF,0.960714,3.3832,1.8
2024-10-16,EUR,JPY,158.766209,3.5748,4.16
2024-10-16,EUR,NOK,11.503576,3.3384,2.7
2024-10-16,EUR,DKK,7.460843,3.3792,2.84
2024-10-16,EUR,PLN,4.315733,3.4765,1.62
2024-10-16,EUR,CZK,25.084988,3.5158,4.4
2024-10-16,EUR,HUF,384.403466,3.6998,
2024-10-16,EUR,BGN,1.945383,3.537,3.65
2024-10-16,EUR,SEK,11.170348,3.4074,1.09
2024-10-17,EUR,HUF,382.984513,3.5998,1.28
2024-10-17,EUR,NOK,11.54761,3.5449,0.99
2024-10-17,EUR,GBP,0.862381,3.435,1.73
2024-10-17,EUR,PLN,4.312598,3.526,1.69
2024-10-17,EUR,RON,5.011585,,1.11
2024-10-17,EUR,JPY,157.409114,3.5099,2.06
2024-10-17,EUR,USD,1.081913,3.4264,3.25
2024-10-17,EUR,BGN,1.957482,3.2524,3.75
2024-10-17,EUR,SEK,11.204112,3.5442,3.54
2024-10-17,EUR,DKK,7.474686,3.3618,4.72
2024-10-17,EUR,CHF,0.945639,3.4269,2.58
2024-10-18,EUR,BGN,1.95881,3.41,1.94
2024-10-18,EUR,USD,1.081299,3.4288,3.59
2024-10-18,EUR,JPY,158.262631,3.4467,5.15
2024-10-18,EUR,HUF,386.083752,3.4052,0.31
2024-10-18,EUR,CHF,0.956501,3.48,2.36
2024-10-18,EUR,GBP,0.857925,3.6048,3.97
2024-10-18,EUR,SEK,11.323698,3.6503,3.31
2024-10-18,EUR,RON,4.975725,3.5428,3.03
2024-10-18,EUR,CZK,25.163496,3.4651,1.11
2024-10-21,EUR,PLN,4.285248,3.5196,1.86
2024-10-21,EUR,SEK,11.174602,3.522,3.02
2024-10-21,EUR,NOK,11.471794,3.5351,2.15
2024-10-21,EUR,GBP,0.856938,3.4717,2.51
2024-10-21,EUR,CHF,0.942454,3.5361,4.23
2024-10-21,EUR,USD,1.066507,3.3468,1.04
2024-10-21,EUR,CZK,24.872546,3.4515,2.27
2024-10-21,EUR,HUF,385.344609,3.6552,4.05
2024-10-21,EUR,DKK,7.497421,3.4509,3.27
2024-10-21,EUR,BGN,1.94441,3.5241,3.23
2024-10-21,EUR,RON,4.976361,3.5409,2.36
2024-10-21,EUR,JPY,158.759793,3.4378,4.11
2024-10-22,EUR,DKK,7.474723,3.344,4.26
2024-10-22,EUR,JPY,156.704001,3.6632,1.43
2024-10-22,EUR,HUF,383.869915,3.4681,1.18
2024-10-22,EUR,CHF,0.948531,3.4565,1.72
2024-10-22,EUR,NOK,11.537512,3.4928,2.45
2024-10-22,EUR,RON,4.956385,3.6143,3.54
2024-10-22,EUR,GBP,0.86452,3.438,3.78
2024-10-22,EUR,BGN,1.962381,3.7044,1.65
2024-10-22,EUR,PLN,4.353703,3.3937,2.48
2024-10-22,EUR,CZK,24.97212,3.4123,1.93
2024-10-23,EUR,USD,1.081181,3.2702,2.2
2024-10-23,EUR,GBP,0.855908,3.464,3.99
2024-10-23,EUR,DKK,7.460022,3.4846,3.53
2024-10-23,EUR,RON,4.948696,3.6437,1.98
2024-10-23,EUR,PLN,4.3473,3.5643,4.5
2024-10-23,EUR,JPY,159.115681,3.5014,2.22
2024-10-23,EUR,SEK,11.203342,3.6943,1.33
2024-10-23,EUR,BGN,1.960431,3.5471,5.03
2024-10-23,EUR,HUF,386.581886,3.5918,3.68
2024-10-24,EUR,HUF,386.189549,3.5701,1.64
2024-10-24,EUR,NOK,11.506955,3.54,4.69
2024-10-24,EUR,USD,1.073898,3.4355,2.48
2024-10-24,EUR,CZK,25.325519,3.5463,0.54
2024-10-24,EUR,BGN,1.958379,3.3692,3.94
2024-10-24,EUR,RON,4.941768,3.5926,0.75
2024-10-24,EUR,PLN,4.349115,3.4028,5.04
2024-10-24,EUR,GBP,0.864089,3.6528,3.25
2024-10-24,EUR,DKK,7.484764,3.4432,3.18
2024-10-25,EUR,CZK,25.210722,3.3906,3.6
2024-10-25,EUR,HUF,386.207634,3.3731,2.27
2024-10-25,EUR,NOK,11.604107,3.5099,3.03
2024-10-25,EUR,CHF,0.947947,3.7105,1.75
2024-10-25,EUR,JPY,157.525304,3.4875,1.73
